id,consumption,datetime
180,7.654,2022-01-23 21:52:06
162,7.86,2022-01-23 22:11:58
153,9.066,2022-01-23 22:34:15
159,16.806,2022-01-23 23:15:50
148,6.084,2022-01-23 23:36:33
170,3.044,2022-01-23 23:56:05
191,1.496,2022-01-24 00:17:47
243,0.958,2022-01-24 00:38:13
197,0.908,2022-01-24 00:58:37
238,0.938,2022-01-24 01:18:35
186,0.954,2022-01-24 01:39:16
207,0.938,2022-01-24 01:59:50
231,0.918,2022-01-24 02:20:28
228,1.116,2022-01-24 02:44:18
225,0.9,2022-01-24 03:03:52
205,0.958,2022-01-24 03:24:47
212,0.902,2022-01-24 03:44:52
216,1.906,2022-01-24 04:26:14
232,0.896,2022-01-24 04:45:51
237,0.908,2022-01-24 05:05:46
196,0.928,2022-01-24 05:25:46
192,0.914,2022-01-24 05:45:49
208,0.912,2022-01-24 06:05:27
201,0.918,2022-01-24 06:25:41
245,1.004,2022-01-24 06:47:03
224,0.916,2022-01-24 07:07:00
213,0.912,2022-01-24 07:26:42
249,0.938,2022-01-24 07:47:51
215,0.998,2022-01-24 08:09:03
240,0.96,2022-01-24 08:30:10
236,0.948,2022-01-24 08:50:44
199,0.974,2022-01-24 09:11:11
248,0.996,2022-01-24 09:32:42
206,0.906,2022-01-24 09:51:51
185,0.976,2022-01-24 10:12:53
200,6.54,2022-01-24 10:32:05
244,8.95,2022-01-24 10:52:32
227,9.404,2022-01-24 11:13:50
230,8.89,2022-01-24 11:34:01
219,7.744,2022-01-24 11:55:50
241,6.42,2022-01-24 12:15:50
210,6.94,2022-01-24 12:38:14
247,4.748,2022-01-24 12:59:13
204,6.11,2022-01-24 13:20:01
189,5.638,2022-01-24 13:40:03
218,5.472,2022-01-24 14:00:17
235,5.34,2022-01-24 14:22:30
211,4.784,2022-01-24 14:43:57
198,4.832,2022-01-24 15:04:43
221,10.34,2022-01-24 15:46:14
203,4.69,2022-01-24 16:07:39
239,5.302,2022-01-24 16:28:33
188,5.396,2022-01-24 16:48:51
217,5.356,2022-01-24 17:08:39
242,6.61,2022-01-24 17:32:05
233,6.126,2022-01-24 17:52:26
195,7.724,2022-01-24 18:14:11
187,8.044,2022-01-24 18:35:38
202,8.384,2022-01-24 18:56:31
250,8.136,2022-01-24 19:18:21
222,9.252,2022-01-24 19:40:13
209,8.008,2022-01-24 20:00:18
190,8.532,2022-01-24 20:20:48
220,9.2,2022-01-24 20:41:16
229,9.432,2022-01-24 21:02:35
194,9.404,2022-01-24 21:23:31
234,9.408,2022-01-24 21:44:46
214,9.186,2022-01-24 22:05:16
251,8.382,2022-01-24 22:24:37
246,9.212,2022-01-24 22:45:32
226,9.544,2022-01-24 23:06:40
223,8.94,2022-01-24 23:26:49
193,9.14,2022-01-24 23:47:02
315,5.172,2022-01-25 00:07:51
296,0.888,2022-01-25 00:26:51
253,0.966,2022-01-25 00:47:45
304,1.03,2022-01-25 01:10:39
301,0.928,2022-01-25 01:30:38
276,0.984,2022-01-25 01:52:10
312,0.936,2022-01-25 02:12:32
291,0.864,2022-01-25 02:31:40
271,0.94,2022-01-25 02:51:26
280,0.968,2022-01-25 03:12:39
307,0.952,2022-01-25 03:33:08
263,1.004,2022-01-25 03:55:01
316,0.986,2022-01-25 04:16:26
302,0.87,2022-01-25 04:35:43
275,1.02,2022-01-25 04:57:40
270,0.956,2022-01-25 05:19:06
298,0.94,2022-01-25 05:39:13
258,0.98,2022-01-25 06:00:34
281,0.986,2022-01-25 06:21:47
311,0.95,2022-01-25 06:42:25
314,1.02,2022-01-25 07:04:41
290,6.892,2022-01-25 07:24:59
305,9.096,2022-01-25 07:45:42
262,9.14,2022-01-25 08:06:09
254,9.824,2022-01-25 08:27:48
274,8.86,2022-01-25 08:48:04
289,9.624,2022-01-25 09:09:39
310,19.512,2022-01-25 09:53:59
303,8.904,2022-01-25 10:14:07
297,8.626,2022-01-25 10:34:10
308,9.094,2022-01-25 10:56:29
252,6.506,2022-01-25 11:16:11
267,8.186,2022-01-25 11:37:53
261,7.036,2022-01-25 11:59:42
278,6.468,2022-01-25 12:21:12
259,6.986,2022-01-25 12:40:59
313,5.48,2022-01-25 13:00:29
300,5.564,2022-01-25 13:20:28
277,6.71,2022-01-25 13:44:31
268,4.788,2022-01-25 14:04:46
292,5.552,2022-01-25 14:25:48
306,4.884,2022-01-25 14:46:30
299,4.468,2022-01-25 15:06:32
309,5.612,2022-01-25 15:28:29
256,5.614,2022-01-25 15:51:52
269,5.374,2022-01-25 16:13:22
279,5.202,2022-01-25 16:34:46
260,11.562,2022-01-25 17:14:47
255,5.872,2022-01-25 17:36:27
272,6.648,2022-01-25 17:59:25
283,3.318,2022-01-25 18:19:54
293,3.83,2022-01-25 18:38:29
286,5.312,2022-01-25 18:58:47
257,5.874,2022-01-25 19:20:29
282,11.694,2022-01-25 20:00:57
264,6.432,2022-01-25 20:22:12
287,6.568,2022-01-25 20:41:36
294,8.022,2022-01-25 21:05:12
265,6.008,2022-01-25 21:25:57
284,6.802,2022-01-25 21:47:28
273,6.656,2022-01-25 22:08:31
288,7.924,2022-01-25 22:28:36
266,6.108,2022-01-25 22:47:27
285,6.524,2022-01-25 23:08:11
295,11.112,2022-01-25 23:47:48
336,1.3,2022-01-26 00:07:44
323,0.956,2022-01-26 00:28:45
319,0.9,2022-01-26 00:49:01
317,0.936,2022-01-26 01:08:41
333,0.906,2022-01-26 01:29:00
328,0.94,2022-01-26 01:49:04
324,1.122,2022-01-26 02:13:50
321,0.928,2022-01-26 02:34:00
334,0.908,2022-01-26 02:53:57
330,0.98,2022-01-26 03:14:53
332,1.098,2022-01-26 03:38:41
318,1.85,2022-01-26 04:18:49
327,0.94,2022-01-26 04:39:52
325,1.0,2022-01-26 05:01:09
326,0.9,2022-01-26 05:20:49
329,1.006,2022-01-26 05:42:36
322,0.978,2022-01-26 06:03:57
335,0.938,2022-01-26 06:24:37
331,1.044,2022-01-26 06:46:51
320,0.902,2022-01-26 07:06:40
372,2.344,2022-01-27 07:14:26
371,10.942,2022-01-27 07:39:10
343,13.906,2022-01-27 08:10:20
341,13.488,2022-01-27 08:43:56
342,9.5,2022-01-27 09:14:04
350,8.584,2022-01-27 09:47:56
376,4.446,2022-01-27 10:09:23
364,4.234,2022-01-27 10:30:13
353,3.156,2022-01-27 10:50:59
377,1.664,2022-01-27 11:11:23
362,0.976,2022-01-27 11:32:32
360,3.41,2022-01-27 11:54:30
345,0.898,2022-01-27 12:14:18
338,0.888,2022-01-27 12:33:24
348,0.968,2022-01-27 12:54:23
367,0.902,2022-01-27 13:14:20
375,2.128,2022-01-27 13:34:39
352,4.158,2022-01-27 13:56:05
359,2.992,2022-01-27 14:15:24
378,4.098,2022-01-27 14:39:07
337,3.666,2022-01-27 14:59:26
369,3.016,2022-01-27 15:19:35
357,3.876,2022-01-27 15:40:00
366,2.656,2022-01-27 16:00:54
351,3.86,2022-01-27 16:21:42
349,4.088,2022-01-27 16:42:49
363,2.876,2022-01-27 17:03:07
373,4.248,2022-01-27 17:23:48
346,4.648,2022-01-27 17:44:34
370,2.844,2022-01-27 18:03:28
368,2.02,2022-01-27 18:24:54
344,3.064,2022-01-27 18:45:39
358,6.476,2022-01-27 19:27:32
379,3.944,2022-01-27 19:47:01
347,4.48,2022-01-27 20:07:22
361,9.76,2022-01-27 20:47:49
374,6.738,2022-01-27 21:09:43
355,7.622,2022-01-27 21:32:01
339,8.388,2022-01-27 21:55:41
340,7.084,2022-01-27 22:18:10
365,7.418,2022-01-27 22:40:25
356,7.562,2022-01-27 23:00:25
354,6.722,2022-01-27 23:19:59
434,10.914,2022-01-28 00:01:07
424,0.98,2022-01-28 00:22:15
432,0.968,2022-01-28 00:43:27
385,0.916,2022-01-28 01:03:10
407,0.948,2022-01-28 01:24:44
398,0.938,2022-01-28 01:44:41
388,0.938,2022-01-28 02:05:07
402,0.924,2022-01-28 02:25:52
381,1.068,2022-01-28 02:49:01
416,1.012,2022-01-28 03:10:36
390,0.844,2022-01-28 03:29:29
442,0.956,2022-01-28 03:49:48
435,0.988,2022-01-28 04:11:51
423,0.932,2022-01-28 04:32:06
384,0.912,2022-01-28 04:51:49
397,0.908,2022-01-28 05:11:28
417,1.124,2022-01-28 05:35:54
389,0.974,2022-01-28 05:57:10
415,0.938,2022-01-28 06:17:58
380,0.968,2022-01-28 06:38:27
439,1.12,2022-01-28 07:03:09
433,4.984,2022-01-28 07:23:39
393,8.724,2022-01-28 07:43:14
425,18.818,2022-01-28 08:25:55
418,8.074,2022-01-28 08:46:35
431,8.566,2022-01-28 09:07:58
383,8.51,2022-01-28 09:30:13
414,11.166,2022-01-28 10:10:39
438,3.034,2022-01-28 10:36:09
403,1.594,2022-01-28 10:56:30
408,1.738,2022-01-28 11:17:34
394,1.014,2022-01-28 11:39:05
396,0.938,2022-01-28 11:59:39
387,3.14,2022-01-28 12:19:47
429,4.106,2022-01-28 12:40:46
443,2.964,2022-01-28 13:04:15
437,1.002,2022-01-28 13:25:32
412,0.908,2022-01-28 13:45:20
422,2.192,2022-01-28 14:08:40
395,2.4,2022-01-28 14:29:58
406,3.4,2022-01-28 14:50:55
386,2.162,2022-01-28 15:13:00
436,3.66,2022-01-28 15:33:20
391,2.278,2022-01-28 15:54:23
440,3.228,2022-01-28 16:14:11
421,3.138,2022-01-28 16:36:02
420,3.378,2022-01-28 16:56:40
444,3.744,2022-01-28 17:17:25
392,4.22,2022-01-28 17:38:57
400,4.33,2022-01-28 17:59:28
413,4.12,2022-01-28 18:19:58
430,5.24,2022-01-28 18:41:12
404,5.754,2022-01-28 19:02:01
410,3.67,2022-01-28 19:22:28
419,3.178,2022-01-28 19:42:08
426,4.952,2022-01-28 20:03:14
445,6.274,2022-01-28 20:23:49
411,7.61,2022-01-28 20:47:42
401,6.592,2022-01-28 21:07:14
382,4.174,2022-01-28 21:27:09
441,4.196,2022-01-28 21:46:51
409,4.242,2022-01-28 22:06:49
405,6.686,2022-01-28 22:31:58
427,4.894,2022-01-28 22:52:37
399,10.63,2022-01-28 23:33:59
428,0.986,2022-01-28 23:54:56
464,0.944,2022-01-29 00:15:30
495,1.138,2022-01-29 00:40:25
450,0.908,2022-01-29 01:00:47
467,0.998,2022-01-29 01:21:57
483,0.908,2022-01-29 01:41:57
489,0.972,2022-01-29 02:03:04
480,0.932,2022-01-29 02:23:48
473,0.946,2022-01-29 02:43:41
501,0.982,2022-01-29 03:05:20
499,0.912,2022-01-29 03:25:10
469,0.946,2022-01-29 03:45:38
478,0.862,2022-01-29 04:05:06
449,0.98,2022-01-29 04:25:48
500,0.908,2022-01-29 04:45:36
488,0.922,2022-01-29 05:06:18
493,0.902,2022-01-29 05:25:55
474,1.158,2022-01-29 05:50:34
457,0.894,2022-01-29 06:10:16
465,0.96,2022-01-29 06:31:35
454,0.988,2022-01-29 06:52:22
470,0.888,2022-01-29 07:11:40
466,0.888,2022-01-29 07:31:27
484,0.948,2022-01-29 07:51:28
502,1.072,2022-01-29 08:14:52
448,1.0,2022-01-29 08:36:43
498,0.924,2022-01-29 08:56:24
476,0.948,2022-01-29 09:17:29
453,1.008,2022-01-29 09:38:52
494,0.948,2022-01-29 09:59:27
461,0.848,2022-01-29 10:18:30
491,1.012,2022-01-29 10:39:45
479,1.834,2022-01-29 11:23:30
468,0.978,2022-01-29 11:44:54
477,0.912,2022-01-29 12:05:06
451,1.002,2022-01-29 12:26:54
504,0.92,2022-01-29 12:46:50
447,1.222,2022-01-29 13:15:41
497,1.154,2022-01-29 13:40:52
485,2.53,2022-01-29 14:40:46
455,0.97,2022-01-29 15:02:37
460,0.936,2022-01-29 15:23:07
471,0.946,2022-01-29 15:43:54
452,1.152,2022-01-29 16:08:50
486,0.954,2022-01-29 16:29:54
462,0.914,2022-01-29 16:50:40
475,1.876,2022-01-29 17:32:02
492,0.944,2022-01-29 17:52:27
458,3.888,2022-01-29 19:30:21
482,1.968,2022-01-29 20:13:28
490,0.992,2022-01-29 20:34:53
496,0.908,2022-01-29 20:54:51
503,0.924,2022-01-29 21:14:57
487,0.888,2022-01-29 21:34:54
446,0.984,2022-01-29 21:56:29
463,0.932,2022-01-29 22:16:18
456,1.024,2022-01-29 22:38:45
459,0.964,2022-01-29 22:59:50
472,0.988,2022-01-29 23:21:24
481,0.886,2022-01-29 23:41:07
512,0.994,2022-01-30 00:02:20
550,0.904,2022-01-30 00:22:03
534,1.918,2022-01-30 01:04:13
520,0.918,2022-01-30 01:24:12
560,0.928,2022-01-30 01:44:14
556,0.96,2022-01-30 02:05:01
522,0.96,2022-01-30 02:26:32
545,0.906,2022-01-30 02:45:26
531,0.922,2022-01-30 03:05:28
505,0.916,2022-01-30 03:25:46
563,1.12,2022-01-30 03:50:10
524,0.984,2022-01-30 04:11:40
509,0.93,2022-01-30 04:31:38
549,0.94,2022-01-30 04:51:57
539,0.904,2022-01-30 05:11:57
544,0.982,2022-01-30 05:32:52
555,0.9,2022-01-30 05:52:15
559,0.872,2022-01-30 06:11:47
519,0.922,2022-01-30 06:31:36
530,1.086,2022-01-30 06:54:47
517,3.976,2022-01-30 07:15:08
525,9.154,2022-01-30 07:35:33
511,9.462,2022-01-30 07:57:01
538,27.284,2022-01-30 08:57:50
543,9.844,2022-01-30 09:19:58
554,8.046,2022-01-30 09:40:45
533,6.83,2022-01-30 10:00:45
521,7.452,2022-01-30 10:21:48
529,6.316,2022-01-30 10:43:35
527,4.824,2022-01-30 11:02:59
515,5.54,2022-01-30 11:22:46
547,4.644,2022-01-30 11:43:54
508,4.562,2022-01-30 12:04:34
536,4.404,2022-01-30 12:26:50
540,3.078,2022-01-30 12:47:55
553,3.464,2022-01-30 13:08:56
506,6.468,2022-01-30 13:49:57
526,2.246,2022-01-30 14:09:51
561,5.694,2022-01-30 14:56:09
546,2.34,2022-01-30 15:16:39
514,0.908,2022-01-30 15:36:30
551,0.892,2022-01-30 15:55:46
537,0.942,2022-01-30 16:16:20
564,1.938,2022-01-30 16:57:55
541,2.282,2022-01-30 17:18:08
513,1.902,2022-01-30 17:59:44
532,1.998,2022-01-30 18:43:17
552,0.992,2022-01-30 19:04:34
523,0.958,2022-01-30 19:25:10
535,1.816,2022-01-30 19:46:15
558,3.18,2022-01-30 20:07:59
542,2.356,2022-01-30 20:28:55
528,3.78,2022-01-30 20:48:58
562,3.316,2022-01-30 21:09:11
516,3.02,2022-01-30 21:28:53
507,4.508,2022-01-30 21:52:15
548,3.206,2022-01-30 22:14:02
518,2.874,2022-01-30 22:33:59
557,8.14,2022-01-30 23:15:24
510,4.896,2022-01-30 23:39:12
616,2.444,2022-01-31 00:20:16
584,0.93,2022-01-31 00:40:40
592,1.798,2022-01-31 01:20:07
601,0.914,2022-01-31 01:40:31
620,1.098,2022-01-31 02:04:00
623,0.956,2022-01-31 02:24:53
577,0.9,2022-01-31 02:44:48
606,0.926,2022-01-31 03:04:49
568,0.922,2022-01-31 03:25:02
588,0.932,2022-01-31 03:45:16
598,0.916,2022-01-31 04:05:49
585,1.116,2022-01-31 04:29:41
629,1.8,2022-01-31 05:08:58
600,0.896,2022-01-31 05:28:45
591,0.916,2022-01-31 05:48:26
610,0.956,2022-01-31 06:09:48
615,0.964,2022-01-31 06:30:14
624,0.884,2022-01-31 06:50:14
604,0.916,2022-01-31 07:10:19
578,4.268,2022-01-31 07:31:03
595,8.12,2022-01-31 07:50:03
569,6.68,2022-01-31 08:11:17
571,5.572,2022-01-31 08:31:08
575,5.622,2022-01-31 08:51:20
621,5.494,2022-01-31 09:10:51
599,4.94,2022-01-31 09:30:26
594,4.498,2022-01-31 09:55:02
625,2.834,2022-01-31 10:16:51
579,1.368,2022-01-31 10:37:02
609,1.006,2022-01-31 10:58:59
605,0.966,2022-01-31 11:19:54
573,0.964,2022-01-31 11:41:22
570,0.968,2022-01-31 12:01:39
618,1.868,2022-01-31 12:42:42
597,1.068,2022-01-31 13:05:26
627,4.582,2022-01-31 13:47:09
622,2.33,2022-01-31 14:07:33
567,0.932,2022-01-31 14:27:42
614,0.988,2022-01-31 14:49:14
583,0.914,2022-01-31 15:09:26
574,0.966,2022-01-31 15:30:54
596,0.976,2022-01-31 15:52:01
628,1.006,2022-01-31 16:13:21
619,0.948,2022-01-31 16:34:04
593,0.91,2022-01-31 16:53:55
587,2.088,2022-01-31 17:14:35
576,3.384,2022-01-31 17:35:04
602,2.682,2022-01-31 17:57:12
613,3.966,2022-01-31 18:18:39
626,4.124,2022-01-31 18:37:47
590,4.622,2022-01-31 18:59:13
617,6.148,2022-01-31 19:25:16
565,5.304,2022-01-31 19:46:18
607,5.354,2022-01-31 20:06:08
572,6.468,2022-01-31 20:28:06
580,12.644,2022-01-31 21:08:26
603,5.24,2022-01-31 21:27:29
582,6.888,2022-01-31 21:49:54
612,6.256,2022-01-31 22:09:27
611,6.256,2022-01-31 22:09:27
589,3.008,2022-01-31 22:30:52
586,2.664,2022-01-31 22:51:54
566,4.048,2022-01-31 23:12:04
581,4.312,2022-01-31 23:36:31
608,2.082,2022-01-31 23:57:07
48,0.9,2022-02-01 00:17:01
27,0.89,2022-02-01 00:36:31
5,0.994,2022-02-01 00:58:08
32,0.942,2022-02-01 01:18:41
35,0.882,2022-02-01 01:38:01
21,0.916,2022-02-01 01:58:34
62,0.976,2022-02-01 02:19:27
23,0.888,2022-02-01 02:38:51
11,0.954,2022-02-01 02:59:52
56,0.968,2022-02-01 03:20:48
36,0.924,2022-02-01 03:41:04
53,0.908,2022-02-01 04:01:08
49,0.928,2022-02-01 04:21:03
28,0.93,2022-02-01 04:41:40
46,0.92,2022-02-01 05:01:34
4,0.886,2022-02-01 05:20:47
34,0.928,2022-02-01 05:41:26
39,0.884,2022-02-01 06:00:26
31,0.932,2022-02-01 06:20:36
61,0.952,2022-02-01 06:41:50
22,0.938,2022-02-01 07:01:46
3,1.126,2022-02-01 07:26:39
52,0.94,2022-02-01 07:46:19
8,1.0,2022-02-01 08:07:57
20,0.982,2022-02-01 08:29:14
12,0.898,2022-02-01 08:48:25
45,0.898,2022-02-01 08:48:25
33,0.976,2022-02-01 09:09:44
29,0.944,2022-02-01 09:29:59
38,0.984,2022-02-01 09:51:31
43,0.984,2022-02-01 09:51:31
7,0.888,2022-02-01 10:11:02
37,0.968,2022-02-01 10:32:29
19,0.996,2022-02-01 10:53:39
14,0.936,2022-02-01 11:14:33
50,0.956,2022-02-01 11:35:28
60,1.024,2022-02-01 11:57:31
26,1.88,2022-02-01 12:39:22
42,1.036,2022-02-01 13:01:35
57,1.656,2022-02-01 13:40:04
18,0.914,2022-02-01 14:00:03
44,0.914,2022-02-01 14:00:03
58,0.91,2022-02-01 14:20:03
0,1.016,2022-02-01 14:41:48
6,0.956,2022-02-01 15:03:14
55,0.908,2022-02-01 15:23:05
51,0.908,2022-02-01 15:42:55
24,0.968,2022-02-01 16:04:00
41,1.052,2022-02-01 16:26:28
17,0.898,2022-02-01 16:46:40
59,1.018,2022-02-01 17:08:31
1,0.928,2022-02-01 17:28:44
54,0.878,2022-02-01 17:47:51
13,1.872,2022-02-01 18:29:17
10,2.758,2022-02-01 19:29:47
2,0.988,2022-02-01 19:51:07
16,0.928,2022-02-01 20:11:54
40,3.86,2022-02-01 21:35:38
25,1.028,2022-02-01 21:58:36
47,0.928,2022-02-01 22:18:46
30,1.828,2022-02-01 22:59:11
9,0.952,2022-02-01 23:19:34
15,0.902,2022-02-01 23:39:29
63,0.884,2022-02-01 23:59:16
73,0.924,2022-02-02 00:19:10
104,0.956,2022-02-02 00:39:59
102,0.914,2022-02-02 01:00:34
92,0.896,2022-02-02 01:19:50
123,0.978,2022-02-02 01:41:10
76,1.038,2022-02-02 02:03:54
65,0.94,2022-02-02 02:24:23
109,1.892,2022-02-02 03:05:18
67,0.978,2022-02-02 03:27:02
128,0.934,2022-02-02 03:46:48
115,0.91,2022-02-02 04:07:14
112,0.934,2022-02-02 04:26:53
85,0.902,2022-02-02 04:46:52
72,0.928,2022-02-02 05:06:51
101,0.93,2022-02-02 05:27:00
66,1.052,2022-02-02 05:49:45
93,0.898,2022-02-02 06:09:03
75,0.934,2022-02-02 06:29:37
96,0.902,2022-02-02 06:49:03
99,0.906,2022-02-02 07:08:50
118,0.98,2022-02-02 07:29:58
124,1.084,2022-02-02 07:53:10
127,0.96,2022-02-02 08:13:56
83,0.932,2022-02-02 08:34:16
111,0.948,2022-02-02 08:54:52
103,1.92,2022-02-02 09:36:39
100,1.868,2022-02-02 10:17:03
91,0.944,2022-02-02 10:37:42
122,0.964,2022-02-02 10:58:21
68,0.904,2022-02-02 11:18:08
119,0.934,2022-02-02 11:38:27
121,0.95,2022-02-02 11:58:57
84,0.928,2022-02-02 12:18:51
79,0.924,2022-02-02 12:38:47
80,0.924,2022-02-02 12:38:47
90,0.968,2022-02-02 12:59:36
125,1.056,2022-02-02 13:22:28
78,0.994,2022-02-02 13:44:06
77,0.994,2022-02-02 13:44:06
95,1.04,2022-02-02 14:06:26
71,0.956,2022-02-02 14:27:26
117,0.958,2022-02-02 14:47:45
106,0.926,2022-02-02 15:08:01
110,2.022,2022-02-02 15:51:48
89,1.026,2022-02-02 16:14:01
94,1.002,2022-02-02 16:35:45
126,1.02,2022-02-02 16:57:43
70,1.08,2022-02-02 17:20:49
88,1.008,2022-02-02 17:42:51
64,0.954,2022-02-02 18:03:39
108,0.998,2022-02-02 18:24:47
86,0.918,2022-02-02 18:44:47
105,0.982,2022-02-02 19:05:41
113,2.044,2022-02-02 19:49:40
116,1.036,2022-02-02 20:11:55
98,1.044,2022-02-02 20:34:35
82,0.968,2022-02-02 20:55:14
74,1.022,2022-02-02 21:17:04
87,0.968,2022-02-02 21:38:20
120,1.044,2022-02-02 22:00:18
107,0.934,2022-02-02 22:20:47
97,1.122,2022-02-02 22:44:35
81,1.07,2022-02-02 23:07:23
114,0.984,2022-02-02 23:28:46
69,0.896,2022-02-02 23:47:52
133,1.024,2022-02-03 00:09:34
140,0.914,2022-02-03 00:29:58
193,0.962,2022-02-03 00:50:21
157,0.94,2022-02-03 01:11:09
146,0.952,2022-02-03 01:32:10
151,0.964,2022-02-03 01:53:00
185,0.976,2022-02-03 02:14:04
187,0.896,2022-02-03 02:33:45
131,1.082,2022-02-03 02:57:01
136,0.976,2022-02-03 03:18:05
174,0.962,2022-02-03 03:38:32
161,0.914,2022-02-03 03:58:52
177,0.982,2022-02-03 04:19:50
168,0.952,2022-02-03 04:40:50
186,0.968,2022-02-03 05:01:50
192,0.982,2022-02-03 05:22:33
152,1.002,2022-02-03 05:44:21
130,1.0,2022-02-03 06:06:06
176,0.976,2022-02-03 06:27:20
156,0.952,2022-02-03 06:48:02
139,1.006,2022-02-03 07:09:42
171,0.974,2022-02-03 07:30:40
184,1.04,2022-02-03 07:52:38
135,0.888,2022-02-03 08:11:45
169,0.964,2022-02-03 08:33:02
134,1.012,2022-02-03 08:54:35
175,0.984,2022-02-03 09:16:05
149,0.996,2022-02-03 09:37:37
129,0.944,2022-02-03 09:58:11
155,0.96,2022-02-03 10:18:37
138,1.006,2022-02-03 10:40:38
160,1.056,2022-02-03 11:03:16
170,0.93,2022-02-03 11:23:34
166,0.986,2022-02-03 11:44:55
173,1.066,2022-02-03 12:08:10
182,0.97,2022-02-03 12:28:48
148,0.956,2022-02-03 12:49:12
191,0.958,2022-02-03 13:10:20
162,1.04,2022-02-03 13:33:07
142,0.98,2022-02-03 13:54:16
178,0.948,2022-02-03 14:14:36
167,0.926,2022-02-03 14:34:45
159,0.994,2022-02-03 14:56:20
150,0.936,2022-02-03 15:16:50
145,0.902,2022-02-03 15:36:39
188,1.538,2022-02-03 16:12:16
164,0.854,2022-02-03 16:31:39
137,1.004,2022-02-03 16:53:33
179,0.924,2022-02-03 17:13:37
183,0.892,2022-02-03 17:33:36
153,0.98,2022-02-03 17:55:08
141,0.946,2022-02-03 18:16:24
147,0.968,2022-02-03 18:37:10
163,2.038,2022-02-03 19:22:07
143,0.946,2022-02-03 19:42:40
180,1.882,2022-02-03 20:24:36
172,0.998,2022-02-03 20:45:59
181,0.936,2022-02-03 21:06:23
154,0.904,2022-02-03 21:26:47
158,1.894,2022-02-03 22:07:44
190,0.97,2022-02-03 22:29:34
189,0.96,2022-02-03 22:50:29
132,0.932,2022-02-03 23:10:55
165,0.924,2022-02-03 23:30:41
144,1.13,2022-02-03 23:55:40
242,0.878,2022-02-04 00:14:51
260,0.976,2022-02-04 00:36:13
196,1.886,2022-02-04 01:17:26
197,1.886,2022-02-04 01:17:26
198,1.886,2022-02-04 01:17:26
220,1.102,2022-02-04 01:41:41
207,0.936,2022-02-04 02:02:07
204,0.908,2022-02-04 02:22:10
203,0.902,2022-02-04 02:41:52
249,1.898,2022-02-04 03:22:56
224,0.928,2022-02-04 03:43:25
237,0.904,2022-02-04 04:03:26
214,0.98,2022-02-04 04:24:35
255,0.888,2022-02-04 04:44:00
246,0.984,2022-02-04 05:05:33
195,0.924,2022-02-04 05:26:08
227,0.988,2022-02-04 05:47:48
230,0.968,2022-02-04 06:08:25
221,1.012,2022-02-04 06:30:26
231,0.968,2022-02-04 06:51:55
202,1.024,2022-02-04 07:13:56
248,1.032,2022-02-04 07:36:48
236,1.008,2022-02-04 07:58:31
254,0.966,2022-02-04 08:19:56
241,0.916,2022-02-04 08:39:43
211,1.026,2022-02-04 09:02:28
253,0.9,2022-02-04 09:22:18
245,1.336,2022-02-04 09:53:25
222,0.892,2022-02-04 10:12:57
194,0.902,2022-02-04 10:33:15
250,0.962,2022-02-04 10:53:33
223,0.944,2022-02-04 11:14:45
256,0.928,2022-02-04 11:34:53
240,1.0,2022-02-04 11:56:06
232,1.044,2022-02-04 12:18:44
244,0.98,2022-02-04 12:40:14
219,1.026,2022-02-04 13:02:46
228,0.946,2022-02-04 13:23:28
213,0.93,2022-02-04 13:43:28
206,1.862,2022-02-04 14:23:50
239,1.74,2022-02-04 15:01:33
234,0.932,2022-02-04 15:21:51
208,0.946,2022-02-04 15:42:24
229,0.952,2022-02-04 16:03:06
218,0.958,2022-02-04 16:24:18
212,1.008,2022-02-04 16:45:49
252,0.912,2022-02-04 17:06:00
257,1.052,2022-02-04 17:28:36
225,0.938,2022-02-04 17:48:56
205,1.01,2022-02-04 18:11:13
259,0.972,2022-02-04 18:32:14
210,0.916,2022-02-04 18:52:07
217,0.888,2022-02-04 19:11:23
247,0.984,2022-02-04 19:32:28
251,0.948,2022-02-04 19:53:18
200,0.932,2022-02-04 20:13:21
226,0.928,2022-02-04 20:33:33
238,0.956,2022-02-04 20:53:57
215,0.96,2022-02-04 21:14:54
201,0.992,2022-02-04 21:36:32
243,1.024,2022-02-04 21:58:06
258,0.916,2022-02-04 22:18:11
216,0.978,2022-02-04 22:38:46
209,0.954,2022-02-04 22:59:45
199,0.948,2022-02-04 23:20:02
233,0.908,2022-02-04 23:39:47
235,0.928,2022-02-04 23:59:48
283,0.93,2022-02-05 00:19:48
296,1.012,2022-02-05 00:41:35
290,0.974,2022-02-05 01:02:56
313,0.914,2022-02-05 01:22:48
319,0.974,2022-02-05 01:44:15
309,0.928,2022-02-05 02:04:37
261,0.9,2022-02-05 02:23:50
278,0.97,2022-02-05 02:44:49
284,0.918,2022-02-05 03:05:11
302,0.998,2022-02-05 03:26:17
304,0.894,2022-02-05 03:45:53
270,1.004,2022-02-05 04:07:43
267,0.9,2022-02-05 04:27:33
293,0.988,2022-02-05 04:48:33
312,0.938,2022-02-05 05:09:14
301,0.998,2022-02-05 05:30:29
262,1.9,2022-02-05 06:11:47
282,0.928,2022-02-05 06:31:51
286,1.012,2022-02-05 06:54:02
279,0.884,2022-02-05 07:13:16
320,0.976,2022-02-05 07:34:06
308,0.932,2022-02-05 07:54:33
294,1.02,2022-02-05 08:16:19
305,0.92,2022-02-05 08:36:34
